job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260507_054006,source_only,mmd,out_domain,256,,0.5430185633575464,0.03627873563218391,0.40562248995983935,0.06660072535443455,0.1335978835978836,0.5248683938579748,0.04232795121388193
manual_20260506_155833,source_only,mmd,out_domain,512,,0.5848264729620661,0.0337213970293055,0.3373493975903614,0.061313868613138686,0.1204473759678807,0.5276923367874458,0.04352902372004046
14898151,source_only,mmd,out_domain,777,,0.5163841807909605,0.04534922211188348,0.5502008032128514,0.0837920489296636,0.17052526761264628,0.5381505841732217,0.04779064353268013
manual_20260506_162839,source_only,mmd,out_domain,999,,0.48135593220338985,0.03513174404015056,0.4497991967871486,0.06517311608961303,0.1338432122370937,0.532279808774283,0.04341373399746067
manual_20260506_164442,source_only,mmd,out_domain,1337,,0.529136400322841,0.037768537768537766,0.43775100401606426,0.06953748006379586,0.14039155074703763,0.5252662179157261,0.04258549307770087
manual_20260506_170447,source_only,mmd,out_domain,2024,,0.5770782889426957,0.03418467583497053,0.3493975903614458,0.06227630637079456,0.12284665348771533,0.5166201300324067,0.04186031818076639
manual_20260506_062500,source_only,wasserstein,in_domain,0,,0.4776742691937038,0.04589963280293757,0.528169014084507,0.08445945945945946,0.17029972752043596,0.5012331647237853,0.04678138470549656
manual_20260506_000042,source_only,wasserstein,in_domain,1,,0.48907805974943785,0.047485160887222745,0.5352112676056338,0.0872309899569584,0.17523633848282222,0.5009499101644536,0.04482013159262155
manual_20260506_000044,source_only,wasserstein,in_domain,3,,0.49148731127529716,0.04799247176913425,0.5387323943661971,0.08813364055299538,0.17691951896392227,0.501055982478513,0.04681503832359446
manual_20260506_165043,source_only,wasserstein,in_domain,7,,0.5118856408609059,0.047024005261427165,0.5035211267605634,0.08601503759398496,0.17117548479770173,0.50563723979691,0.04697829203560418
manual_20260506_003048,source_only,wasserstein,in_domain,13,,0.47462255059428204,0.04563431700638881,0.528169014084507,0.08401008120974517,0.16956816640289396,0.5041587458104398,0.046955804915337254
manual_20260506_083422,source_only,wasserstein,in_domain,42,,0.4747831673626727,0.04647630619684082,0.5387323943661971,0.08557046979865772,0.1727642276422764,0.5009202810264481,0.046736146349105445
14896124,source_only,wasserstein,in_domain,99,,0.46064889174429813,0.04201430274135876,0.4964788732394366,0.07747252747252747,0.15694568121104185,0.5252973580290223,0.049716710993979965
manual_20260506_084955,source_only,wasserstein,in_domain,123,,0.49871506585287506,0.047527910685805426,0.5246478873239436,0.08715998830067272,0.1744322172793257,0.5027685466552259,0.04712270944342596
manual_20260506_013103,source_only,wasserstein,in_domain,256,,0.4892386765178285,0.045796737766624844,0.5140845070422535,0.08410138248847926,0.16882516188714153,0.5036799389402724,0.04800595367960868
manual_20260506_020110,source_only,wasserstein,in_domain,512,,0.49566334725345323,0.044642857142857144,0.49295774647887325,0.08187134502923976,0.16385767790262173,0.5075809112500651,0.0485394591169054
14898249,source_only,wasserstein,in_domain,777,,0.45069065210407966,0.042590431738623105,0.5140845070422535,0.07866379310344827,0.15994741454864153,0.5299852802442389,0.0512504577439377
manual_20260506_145727,source_only,wasserstein,in_domain,999,,0.524092515258593,0.04731328151402501,0.49295774647887325,0.08633980881899475,0.17094017094017094,0.5083216397002005,0.04759446854630084
manual_20260506_023113,source_only,wasserstein,in_domain,1337,,0.5117250240925153,0.04819672131147541,0.5176056338028169,0.08818236352729454,0.17558528428093642,0.5075785409190248,0.0482141282415119
manual_20260506_151959,source_only,wasserstein,in_domain,2024,,0.4908448442017347,0.04565491183879093,0.5105633802816901,0.0838150289017341,0.16813543599257888,0.5019460417841957,0.04806053537368851
manual_20260505_132419,source_only,wasserstein,out_domain,0,,0.5551073099887042,0.04553734061930783,0.4770992366412214,0.08313934153641503,0.16477722119694174,0.5201309350019615,0.04438763583978253
